Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
2570.007,0,0,0,6.66E-08,0,0,1,-0.1119501,1.368219,0.1395287,-0.2201668,0.1084741,0.7316121,-0.6360062,-0.2137415,1.387527,0.08893861,-0.04042546,0.4860844,-0.4245254,0.7628015,-0.3688724,1.225274,0.209907,-0.6995816,0.3429422,-0.6029556,0.1715258,-0.2935277,1.420113,0.3902872,-0.8472974,0.2201141,-0.4654481,0.1303655,-0.03947317,1.549428,0.173738,-0.05302145,-0.06057546,0.9963622,-0.02796133,0.02661271,1.359256,0.1519165,0.006655296,-0.08283675,0.7149962,0.6941719,0.1411915,1.361853,0.164509,0.2154634,-0.7520322,0.04298397,0.6214306,0.2374519,1.131472,0.1127082,-0.2720272,-0.7723768,0.2168508,0.5314237,0.1850847,0.9222761,0.2849604,-0.2484881,-0.7043977,0.3132688,0.5864642
2580.017,0,0,0,6.66E-08,0,0,1,-0.1158565,1.368176,0.1312133,-0.2186016,0.1077586,0.7291861,-0.6394446,-0.2179456,1.386508,0.0808604,-0.04334585,0.4903913,-0.422512,0.7610003,-0.3710858,1.22351,0.2033541,-0.7075131,0.3444275,-0.5974306,0.1545062,-0.2875236,1.420849,0.3772821,-0.853089,0.2302183,-0.4555542,0.108212,-0.04460898,1.550313,0.1638914,-0.0520051,-0.05473093,0.9967128,-0.02939363,0.0228314,1.360584,0.1431075,0.005071964,-0.08100405,0.7178515,0.6914494,0.1373842,1.364121,0.1557078,0.217811,-0.7537802,0.0432925,0.6184658,0.2347715,1.134272,0.1036492,-0.2673342,-0.7770411,0.2077673,0.5306342,0.1809616,0.92155,0.2710704,-0.2452752,-0.7171426,0.2925409,0.5830667
2589.996,0,0,0,6.66E-08,0,0,1,-0.1200529,1.36804,0.1228784,-0.2175804,0.1067865,0.7268782,-0.6425759,-0.2224006,1.385494,0.0727393,-0.04501065,0.4947805,-0.4204102,0.7592245,-0.3738273,1.221668,0.1962537,-0.714712,0.3474614,-0.5908498,0.1391192,-0.2821199,1.420341,0.3644636,-0.8572966,0.2402108,-0.4467392,0.08812463,-0.05026747,1.551162,0.1544725,-0.05165883,-0.05257994,0.9968339,-0.02982272,0.01873104,1.362097,0.1345898,0.007307541,-0.07902605,0.7181638,0.691334,0.133353,1.365743,0.1465121,0.219905,-0.7557554,0.04407947,0.6152504,0.2319428,1.136396,0.09450058,-0.2629419,-0.782241,0.2005171,0.5279713,0.1768437,0.9207546,0.2577145,-0.2422837,-0.7288352,0.2758244,0.5779437
2600.006,0,0,0,6.66E-08,0,0,1,-0.1225624,1.368198,0.1156615,-0.2159255,0.1044454,0.7266271,-0.6438016,-0.2252356,1.385403,0.06610505,-0.04605544,0.4989282,-0.4183432,0.7575876,-0.3751516,1.220741,0.1903489,-0.7210928,0.3515809,-0.5837885,0.1249301,-0.275466,1.419893,0.3533741,-0.8601262,0.2504926,-0.4388272,0.06976549,-0.05343882,1.551871,0.1454791,-0.05135363,-0.04388071,0.9971883,-0.03244646,0.01631449,1.362894,0.1265479,0.009158188,-0.0769712,0.7185206,0.6911726,0.130996,1.366665,0.1378415,0.2217468,-0.7581172,0.04520487,0.6115907,0.2308315,1.137785,0.08615422,-0.257922,-0.7878378,0.1943972,0.524402,0.1749367,0.9193661,0.245355,-0.2409625,-0.7389528,0.2633014,0.5714528
2609.985,0,0,0,6.66E-08,0,0,1,-0.124082,1.368425,0.1089905,-0.2146838,0.1018252,0.7260836,-0.6452485,-0.2270764,1.385324,0.05999848,-0.04651375,0.5028548,-0.4159741,0.756267,-0.3755871,1.219675,0.1846183,-0.7266774,0.3565656,-0.5763658,0.1122663,-0.2682772,1.418537,0.3430942,-0.8616493,0.2614549,-0.4317794,0.05262346,-0.05504917,1.55233,0.1376474,-0.0506757,-0.03956357,0.997386,-0.03298871,0.01487643,1.363365,0.1189093,0.01090845,-0.07475268,0.7189608,0.6909333,0.1296139,1.36729,0.1295646,0.2236326,-0.7606432,0.04665279,0.6076466,0.2308244,1.138906,0.07835886,-0.2529005,-0.7937374,0.1895781,0.5196949,0.1744021,0.9180497,0.2339706,-0.240839,-0.7481068,0.2527032,0.5643355
2620.026,0,0,0,6.66E-08,0,0,1,-0.126175,1.368498,0.1021569,-0.2134973,0.0991953,0.7251812,-0.6470637,-0.229496,1.384979,0.05371308,-0.04664056,0.5060877,-0.4135508,0.7554311,-0.3767864,1.218311,0.1784223,-0.7312366,0.362498,-0.5688798,0.1013137,-0.2622812,1.416109,0.3331493,-0.8618479,0.2734396,-0.4256076,0.03615601,-0.05767556,1.552837,0.1298166,-0.04995897,-0.03585175,0.9975443,-0.03353557,0.01284496,1.364088,0.1115082,0.01235377,-0.07254829,0.719444,0.6906408,0.1276295,1.368181,0.1215766,0.2252817,-0.7632324,0.04880988,0.6036075,0.2303452,1.140279,0.07122514,-0.2481204,-0.8001443,0.1851215,0.5137466,0.1732535,0.9171794,0.223353,-0.2427606,-0.7563596,0.2432378,0.5566176
2630.005,0,0,0,6.66E-08,0,0,1,-0.1282312,1.368561,0.09536677,-0.2120241,0.09837588,0.7224699,-0.6506963,-0.2318265,1.383991,0.04716367,-0.04611324,0.5086913,-0.4107559,0.7552395,-0.3780748,1.216123,0.1714892,-0.7351237,0.3689626,-0.5612346,0.09206647,-0.2568763,1.412299,0.3231541,-0.8608098,0.2864965,-0.4201451,0.02013179,-0.06026846,1.553308,0.1221108,-0.04924333,-0.03270806,0.9976684,-0.034107,0.01083994,1.364781,0.1042207,0.01214629,-0.06981616,0.7207131,0.6896021,0.1256429,1.369294,0.1138923,0.2271481,-0.7658842,0.0510954,0.5993456,0.2299847,1.14194,0.06441873,-0.2432329,-0.8060998,0.1815774,0.508007,0.1726718,0.9167967,0.2134214,-0.246266,-0.763645,0.2338313,0.549111
2640.015,0,0,0,6.66E-08,0,0,1,-0.1299433,1.368596,0.08881806,-0.2104057,0.09775547,0.7197328,-0.6543384,-0.2337992,1.382959,0.04084617,-0.04513925,0.510636,-0.4077053,0.7556389,-0.3791636,1.213772,0.1644187,-0.7384991,0.3761706,-0.5531043,0.08479928,-0.2517072,1.407692,0.3138375,-0.8587872,0.3003963,-0.4149999,0.004713119,-0.06251864,1.55372,0.1147526,-0.04851405,-0.03047239,0.9977523,-0.03476632,0.009172052,1.365424,0.0972035,0.0104682,-0.06637722,0.7223483,0.688257,0.1239756,1.370474,0.1065987,0.2289623,-0.7685325,0.05391988,0.5950017,0.2300792,1.143692,0.05825385,-0.2391979,-0.8119713,0.1777407,0.501892,0.1721108,0.9167137,0.2041864,-0.2505753,-0.7704674,0.2238293,0.5417498
2649.994,0,0,0,6.66E-08,0,0,1,-0.1309597,1.368643,0.08278642,-0.2094127,0.09559337,0.7183429,-0.6564997,-0.2350908,1.382449,0.03524943,-0.04354432,0.5125182,-0.4039368,0.7564815,-0.3795498,1.21163,0.1576325,-0.7417431,0.3839274,-0.5441675,0.0793657,-0.2461935,1.402788,0.3054526,-0.8561227,0.3148037,-0.4097095,-0.009533281,-0.06378537,1.553965,0.1080407,-0.04778076,-0.02861774,0.9978164,-0.03550334,0.008199632,1.365774,0.09052408,0.01137651,-0.06434735,0.7230762,0.6876705,0.1230296,1.37107,0.09944933,0.2310868,-0.7712471,0.05671667,0.59039,0.2310011,1.144945,0.05217805,-0.2356432,-0.8170592,0.1744132,0.496454,0.1725186,0.9163881,0.195417,-0.2538196,-0.7773616,0.2138487,0.5343716
2660.004,0,0,0,6.66E-08,0,0,1,-0.131814,1.368596,0.07697376,-0.2084086,0.09385986,0.7170198,-0.6585126,-0.236183,1.381868,0.02980785,-0.04143082,0.5146313,-0.3996523,0.7574407,-0.3796924,1.209201,0.1507065,-0.7447754,0.392676,-0.5342008,0.07579479,-0.2406071,1.396915,0.2976591,-0.8517947,0.3362955,-0.4007804,-0.02695731,-0.06512548,1.554147,0.1013907,-0.04802338,-0.02443881,0.9978164,-0.03820191,0.007382937,1.366037,0.08412328,0.01191734,-0.06255526,0.7238766,0.6869845,0.1222283,1.371603,0.09267736,0.2332207,-0.7739813,0.05992431,0.5856368,0.2321851,1.146174,0.04667416,-0.2330676,-0.8221151,0.1712894,0.4903739,0.1727827,0.9163544,0.1874941,-0.2556846,-0.7846266,0.2054601,0.5260921
2669.983,0,0,0,6.66E-08,0,0,1,-0.1329068,1.368422,0.07104123,-0.2076369,0.09220985,0.7158443,-0.6602662,-0.2374825,1.381231,0.02420633,-0.03827011,0.5177159,-0.3948981,0.7579983,-0.3800371,1.20651,0.1432683,-0.7475156,0.4024846,-0.5232418,0.07379143,-0.2352734,1.390083,0.2899663,-0.8490964,0.3500121,-0.3940845,-0.03499183,-0.06674897,1.554275,0.0950074,-0.04734481,-0.0232488,0.9978496,-0.03891651,0.006314114,1.366405,0.07789101,0.01236098,-0.06086435,0.7247969,0.6861578,0.1211687,1.372281,0.08610786,0.2358487,-0.7766855,0.06306724,0.580653,0.2332664,1.147678,0.04124681,-0.2307207,-0.8269746,0.1691237,0.484023,0.1731312,0.9168506,0.1800935,-0.2555341,-0.7922793,0.1983736,0.5173432
2680.023,0,0,0,6.66E-08,0,0,1,-0.1333294,1.368259,0.06543791,-0.2069788,0.09070842,0.7147497,-0.6618648,-0.2380876,1.380644,0.01889767,-0.03384911,0.5222618,-0.3901914,0.7575276,-0.3798177,1.203876,0.1359044,-0.7495975,0.4134506,-0.5116642,0.0732298,-0.2294238,1.382556,0.2829798,-0.8462956,0.3634337,-0.3873978,-0.04028919,-0.06742382,1.554268,0.08903177,-0.04671725,-0.02237591,0.9978779,-0.03945892,0.005915433,1.366518,0.0718647,0.01255623,-0.05944965,0.7257692,0.68525,0.1207706,1.37272,0.07983016,0.2386249,-0.7792674,0.06665666,0.5756368,0.2351747,1.149027,0.03626699,-0.2287663,-0.8320853,0.1676123,0.4766619,0.1742013,0.9174227,0.1734449,-0.2554242,-0.7998003,0.1937003,0.5075026
2690.002,0,0,0,6.66E-08,0,0,1,-0.1336301,1.368092,0.05973029,-0.2066096,0.08893725,0.7136392,-0.6634169,-0.2385664,1.380076,0.01348713,-0.02782683,0.5287102,-0.3854019,0.7557492,-0.3796091,1.201224,0.1281337,-0.7507256,0.4248981,-0.500466,0.07353172,-0.2238447,1.374582,0.2759867,-0.8426188,0.377234,-0.3817589,-0.04414482,-0.06792881,1.554243,0.08294033,-0.04604766,-0.02146286,0.9979157,-0.03979086,0.005632617,1.36659,0.06582008,0.01250334,-0.058314,0.726758,0.6842996,0.1204807,1.373124,0.07361987,0.2401345,-0.7805261,0.06848516,0.5730831,0.2360865,1.149924,0.03069691,-0.2265608,-0.8371359,0.1669704,0.469036,0.1746228,0.9176475,0.1665115,-0.255871,-0.8070666,0.1902814,0.4969577
2700.012,0,0,0,6.66E-08,0,0,1,-0.133663,1.367895,0.05409282,-0.2063818,0.08702119,0.7124881,-0.6649771,-0.2387754,1.379478,0.008148674,-0.02055281,0.5365192,-0.3806408,0.7528861,-0.3793068,1.198587,0.1201938,-0.7509108,0.4306434,-0.495178,0.0740146,-0.2210348,1.369192,0.2685846,-0.8373662,0.39217,-0.3777482,-0.04823874,-0.06808507,1.554147,0.07704059,-0.04531341,-0.020523,0.997966,-0.03987191,0.005611449,1.366557,0.05994687,0.01213646,-0.05740691,0.7277513,0.6833265,0.1204456,1.373422,0.06766842,0.243493,-0.7830164,0.07196684,0.5678183,0.2385218,1.1513,0.025895,-0.2246306,-0.8424074,0.16681,0.4605057,0.1764696,0.9185132,0.1605634,-0.2575508,-0.8140093,0.1871437,0.4858333
2709.991,0,0,0,6.66E-08,0,0,1,-0.1333507,1.367703,0.04841635,-0.2064364,0.08508083,0.711384,-0.6663921,-0.2386171,1.378929,0.002736946,-0.01242993,0.5451763,-0.3753798,0.7494789,-0.3786439,1.195873,0.1118593,-0.7507251,0.4420417,-0.4850285,0.0758848,-0.2157786,1.360832,0.2616566,-0.8304832,0.4083643,-0.3750582,-0.05355299,-0.06790216,1.554089,0.07100324,-0.04454148,-0.01916139,0.9980357,-0.03967371,0.005934544,1.36657,0.05405552,0.011506,-0.05658988,0.7287564,0.6823341,0.1207497,1.373769,0.06175506,0.2470426,-0.7853339,0.07569401,0.5625757,0.2414124,1.152816,0.02119212,-0.2223193,-0.8473679,0.167241,0.452297,0.1791778,0.919538,0.154924,-0.2608327,-0.8206015,0.1834511,0.4742637
2720.001,0,0,0,6.66E-08,0,0,1,-0.1331057,1.367464,0.04264474,-0.2064832,0.08366722,0.7103281,-0.6676816,-0.2384874,1.378349,-0.002851001,-0.004074547,0.5537881,-0.369819,0.7460134,-0.3780403,1.193108,0.1031486,-0.7503501,0.452958,-0.4749717,0.07877598,-0.2110818,1.352428,0.2545359,-0.8225117,0.4251915,-0.3729725,-0.05982208,-0.06797631,1.55401,0.06486894,-0.04460286,-0.01742305,0.9980272,-0.04061095,0.006187022,1.366589,0.04814276,0.010613,-0.05584395,0.7297724,0.6813234,0.1209785,1.374125,0.05587299,0.2510384,-0.7874062,0.07939785,0.5573756,0.2443589,1.15448,0.01639674,-0.2205244,-0.8522351,0.1677765,0.443752,0.1817138,0.9208623,0.1493415,-0.2655057,-0.8268372,0.1788609,0.4624465
2729.98,0,0,0,6.66E-08,0,0,1,-0.1324776,1.367188,0.03694867,-0.2065912,0.08268367,0.7093296,-0.6688313,-0.2379385,1.377756,-0.008438331,0.00425915,0.56217,-0.3636764,0.742756,-0.3769221,1.190218,0.09421743,-0.7501158,0.4639245,-0.4638498,0.08333226,-0.2061644,1.34358,0.2475081,-0.8141589,0.44186,-0.3709296,-0.06570095,-0.06755938,1.553916,0.05888953,-0.04385362,-0.0157479,0.9981076,-0.04013089,0.0068186,1.366612,0.0423956,0.009572146,-0.05497742,0.7308496,0.6802538,0.1215837,1.374506,0.05015958,0.2552469,-0.789053,0.08359122,0.5525007,0.2478529,1.156296,0.01187574,-0.2187074,-0.8565998,0.1683382,0.4359663,0.1849497,0.9223419,0.1441052,-0.2706499,-0.8327638,0.1736041,0.4506834
2740.021,0,0,0,6.66E-08,0,0,1,-0.1317332,1.366867,0.03125738,-0.2076723,0.0839216,0.705743,-0.6721281,-0.2370975,1.376368,-0.01458732,0.01235747,0.5700993,-0.3572163,0.7397507,-0.3754583,1.186524,0.08461209,-0.750031,0.4750975,-0.4513885,0.0893572,-0.2010243,1.33352,0.2399859,-0.8061516,0.4576655,-0.368574,-0.06939457,-0.06710339,1.5538,0.05297379,-0.04323635,-0.01448744,0.9981688,-0.03974742,0.007565208,1.366654,0.0366762,0.008367502,-0.05425464,0.7319389,0.6791557,0.1222992,1.37491,0.04452306,0.2599224,-0.790449,0.08756397,0.5476894,0.2515394,1.158276,0.007220668,-0.2175747,-0.8607211,0.1689127,0.428123,0.1880838,0.9241559,0.1388916,-0.2751108,-0.8384442,0.1683585,0.4392964
2750,0,0,0,6.66E-08,0,0,1,-0.131048,1.366534,0.0253395,-0.2075998,0.08379162,0.7050227,-0.6729227,-0.2364374,1.375793,-0.02049691,0.02046294,0.5779727,-0.3502245,0.7367985,-0.3740719,1.183562,0.07504875,-0.7495129,0.4870325,-0.4377746,0.09687036,-0.1959801,1.323447,0.2328193,-0.7990331,0.472253,-0.3656417,-0.06949855,-0.06702705,1.553714,0.04677313,-0.04420083,-0.01291935,0.9980849,-0.04130927,0.008246049,1.366772,0.03086856,0.007124615,-0.05344257,0.7330925,0.6779889,0.1229466,1.375413,0.03878913,0.2646243,-0.7912947,0.09246729,0.5433939,0.2553635,1.160487,0.002769625,-0.2165724,-0.8645623,0.1695689,0.4205653,0.1913725,0.9262494,0.1339715,-0.2782038,-0.8438911,0.1637822,0.4285164
2760.01,0,0,0,6.66E-08,0,0,1,-0.129882,1.366223,0.01968036,-0.2072963,0.08401231,0.7044374,-0.6736012,-0.2352863,1.375263,-0.02616595,0.02860266,0.5859486,-0.3431061,0.7335699,-0.3721965,1.180719,0.06566558,-0.7480115,0.4995139,-0.4236828,0.107043,-0.1909804,1.312662,0.2266868,-0.7926631,0.4859262,-0.362228,-0.0659749,-0.06613182,1.553575,0.04095191,-0.04406306,-0.01193874,0.9981113,-0.04110891,0.00940996,1.366771,0.02523793,0.005625756,-0.0528627,0.7341731,0.6768783,0.1240722,1.375774,0.03330943,0.2696116,-0.7919729,0.09732284,0.5390893,0.259727,1.162676,-0.001507176,-0.2158706,-0.8683559,0.1704205,0.4126926,0.1950759,0.9284309,0.129357,-0.2800062,-0.8490595,0.1600879,0.4184099
2769.989,0,0,0,6.66E-08,0,0,1,-0.1285579,1.365957,0.01398611,-0.2070157,0.08424798,0.7038846,-0.6742355,-0.2339734,1.374791,-0.03187444,0.03585424,0.5928516,-0.3351887,0.7313617,-0.3698374,1.177746,0.05609858,-0.7452654,0.5125084,-0.4106257,0.1153329,-0.1851402,1.301412,0.219713,-0.78618,0.4993492,-0.3590453,-0.06048564,-0.06497851,1.553431,0.03511581,-0.04412024,-0.01086082,0.9981325,-0.04082775,0.0107296,1.36671,0.01963058,0.003984948,-0.05243755,0.7352009,0.6758062,0.1253501,1.376058,0.02789963,0.2748199,-0.7924828,0.1023739,0.5347571,0.2643426,1.164921,-0.005674963,-0.2151085,-0.8720624,0.1715501,0.4047301,0.1991201,0.9307078,0.1249625,-0.2811239,-0.8539064,0.1570567,0.4088358
2779.999,0,0,0,6.66E-08,0,0,1,-0.1273751,1.365645,0.008144795,-0.2084242,0.08601753,0.7003104,-0.6772928,-0.2326162,1.373456,-0.03829802,0.04467949,0.6012056,-0.3279909,0.7273085,-0.3679761,1.17434,0.04569674,-0.7415019,0.525134,-0.39902,0.1232576,-0.1801824,1.28973,0.2118128,-0.7786653,0.5129598,-0.3570552,-0.05535757,-0.06412628,1.553316,0.02922329,-0.0442115,-0.009922279,0.998157,-0.04037413,0.01189625,1.366761,0.01411895,0.002039684,-0.05233242,0.7361442,0.6747954,0.1264686,1.376426,0.02268516,0.2804498,-0.7931225,0.1069793,0.5299623,0.2688224,1.167375,-0.009842803,-0.2143606,-0.8756474,0.1731782,0.3966113,0.2031234,0.9332945,0.1207934,-0.2822511,-0.8584338,0.1543405,0.399506
2790.009,0,0,0,6.66E-08,0,0,1,-0.1256665,1.365499,0.002377256,-0.2083301,0.08654332,0.6997316,-0.6778532,-0.2308841,1.373115,-0.04415112,0.05231873,0.6079584,-0.3193077,0.7250462,-0.3651773,1.171509,0.03550765,-0.7371894,0.5370147,-0.3885134,0.1312429,-0.1747968,1.278812,0.204082,-0.7698307,0.52673,-0.3566576,-0.05207565,-0.06259525,1.553228,0.02332307,-0.04547026,-0.008780881,0.998081,-0.04111165,0.01359559,1.366691,0.008550189,-0.000116851,-0.05232152,0.7370645,0.6737943,0.128115,1.376667,0.01746121,0.2863835,-0.7936711,0.1117396,0.5249625,0.2739507,1.169863,-0.01398348,-0.2135451,-0.8791574,0.1749294,0.3884341,0.2078259,0.9359258,0.1166956,-0.283992,-0.8626823,0.1516306,0.390047
2800.018,0,0,0,6.66E-08,0,0,1,-0.123778,1.365382,-0.00344132,-0.2080922,0.08729272,0.6991068,-0.6784746,-0.228967,1.372773,-0.05007065,0.05957556,0.6142225,-0.3102628,0.7231313,-0.3620529,1.168678,0.02514966,-0.7328233,0.5478755,-0.3786496,0.1393819,-0.1695599,1.268261,0.1960463,-0.760148,0.5403553,-0.3572656,-0.05052749,-0.06069636,1.553172,0.01744047,-0.04569511,-0.008165253,0.9981167,-0.04010464,0.01547265,1.366654,0.002969775,-0.002694765,-0.05257218,0.7378762,0.6728804,0.1299314,1.376908,0.0123332,0.2927364,-0.7941893,0.1162734,0.5196632,0.2793156,1.172507,-0.0181553,-0.2128384,-0.8825071,0.1771571,0.3801274,0.2128055,0.9388363,0.112805,-0.2868828,-0.8666782,0.1486586,0.38009
2809.998,0,0,0,6.66E-08,0,0,1,-0.1222376,1.365107,-0.009369173,-0.2076822,0.08835737,0.6984469,-0.6791416,-0.2273881,1.372246,-0.05612449,0.06725048,0.6212488,-0.3024637,0.7197524,-0.3597216,1.16621,0.01502199,-0.728488,0.5581357,-0.3684726,0.1483863,-0.1654624,1.258099,0.1882149,-0.7511354,0.5523748,-0.3575802,-0.05305098,-0.05945396,1.553098,0.01159327,-0.04612606,-0.007619491,0.998147,-0.03895407,0.01698516,1.36676,-0.002461199,-0.005512485,-0.05272343,0.7387066,0.6719398,0.1313781,1.377302,0.007374083,0.2993616,-0.7943394,0.1212607,0.5144939,0.2844707,1.175506,-0.02205179,-0.2120447,-0.8856654,0.1796576,0.3719643,0.2176928,0.942142,0.1093178,-0.2912983,-0.8704002,0.1451981,0.3694145
2820.007,0,0,0,6.66E-08,0,0,1,-0.1204982,1.364816,-0.01523567,-0.2073923,0.08905736,0.6981144,-0.6794805,-0.2256235,1.37182,-0.06206772,0.07414877,0.6275089,-0.2946574,0.7168763,-0.3570819,1.163904,0.005122757,-0.7243012,0.5678861,-0.3575438,0.1582917,-0.1612739,1.248056,0.1804904,-0.7429761,0.5636444,-0.3572909,-0.05133187,-0.05800143,1.552992,0.005869171,-0.04679707,-0.007434668,0.9981606,-0.0378243,0.01869706,1.366837,-0.007882972,-0.008893289,-0.05360571,0.7401273,0.6702681,0.132982,1.377875,0.00264058,0.306363,-0.7942145,0.1262637,0.5093359,0.2898721,1.178873,-0.02579772,-0.2114112,-0.8886241,0.1826233,0.3637331,0.2228377,0.9459543,0.1062293,-0.2972607,-0.8737732,0.1411809,0.3580849
2829.987,0,0,0,6.66E-08,0,0,1,-0.1184863,1.364587,-0.0211501,-0.2071257,0.09174202,0.6963573,-0.681006,-0.2234586,1.371001,-0.06840823,0.08059061,0.6329835,-0.2868416,0.7145344,-0.3540034,1.161275,-0.005177045,-0.7207755,0.5747398,-0.3469836,0.1725102,-0.1583743,1.238507,0.1735419,-0.7354195,0.5746146,-0.3559935,-0.04738148,-0.05621631,1.552926,-2.05E-06,-0.04768889,-0.0072022,0.9981602,-0.03675024,0.02068492,1.366919,-0.01344442,-0.01157532,-0.053271,0.7411439,0.6691294,0.1349001,1.378317,-0.00255401,0.3136519,-0.7937707,0.1312574,0.5043042,0.2956319,1.182276,-0.03008786,-0.2106809,-0.8913318,0.1859799,0.3557433,0.2284947,0.9498698,0.1027878,-0.3043807,-0.8767493,0.1367156,0.3463703
2839.996,0,0,0,6.66E-08,0,0,1,-0.1161725,1.364397,-0.02690678,-0.2067281,0.09330473,0.6958426,-0.6814406,-0.2210676,1.370608,-0.07436309,0.08652219,0.6375966,-0.279267,0.7127374,-0.3507145,1.159201,-0.01500242,-0.7156707,0.5844165,-0.3354768,0.1836537,-0.1538502,1.22805,0.1657742,-0.7285423,0.5855333,-0.3532065,-0.04028207,-0.05420848,1.55285,-0.005762534,-0.04964987,-0.006217425,0.9980519,-0.037264,0.02298184,1.366948,-0.01896917,-0.01406389,-0.05269628,0.7422172,0.6679366,0.1371298,1.378727,-0.007783833,0.3209783,-0.7928323,0.1365963,0.4997313,0.3017285,1.185787,-0.03435745,-0.21016,-0.8937995,0.1898929,0.3477014,0.2344867,0.9540716,0.09966699,-0.3119222,-0.8793796,0.1320668,0.3345965
2850.006,0,0,0,6.66E-08,0,0,1,-0.1138335,1.364269,-0.03271819,-0.2065266,0.09450443,0.6953134,-0.6818761,-0.2186624,1.370291,-0.08034454,0.09226763,0.6414757,-0.2719779,0.7113536,-0.3475187,1.157359,-0.02483935,-0.7101188,0.5927758,-0.3254306,0.1960695,-0.1503805,1.218174,0.158502,-0.7223343,0.5961602,-0.3491186,-0.03069574,-0.05197477,1.552825,-0.0115136,-0.05071656,-0.00585672,0.99804,-0.03618962,0.02530538,1.367017,-0.02457725,-0.0163299,-0.05171918,0.7433606,0.6666884,0.1393917,1.379205,-0.01320117,0.3281495,-0.7912306,0.1426013,0.4959206,0.3078752,1.189493,-0.03865314,-0.2097054,-0.8960801,0.1940176,0.3397371,0.2405322,0.9585465,0.09664151,-0.3191572,-0.8817388,0.1275808,0.3231086
2860.016,0,0,0,6.66E-08,0,0,1,-0.1112613,1.364226,-0.0385505,-0.2065966,0.09530286,0.6946947,-0.6823742,-0.2160332,1.370056,-0.08632601,0.0976609,0.6448799,-0.2651714,0.7101243,-0.3441879,1.155781,-0.03448254,-0.7040963,0.6006112,-0.3171361,0.2072191,-0.1470292,1.208953,0.1511978,-0.7166626,0.6066334,-0.3435397,-0.01927308,-0.04944093,1.55285,-0.0172695,-0.05167292,-0.005537312,0.9980311,-0.03512,0.02786469,1.367103,-0.03023593,-0.01836635,-0.05063018,0.7444937,0.6654539,0.1418935,1.379695,-0.01872547,0.335352,-0.7892138,0.1485138,0.4925696,0.3141801,1.193299,-0.04319282,-0.2096019,-0.8980958,0.1987875,0.3316251,0.2466596,0.9633626,0.09372429,-0.3288467,-0.8847079,0.1216402,0.3071745
2869.995,0,0,0,6.66E-08,0,0,1,-0.108461,1.364275,-0.04442114,-0.2069689,0.09577808,0.6940505,-0.6828506,-0.2131769,1.369935,-0.09233986,0.1026955,0.6481102,-0.2588297,0.7088122,-0.3406865,1.15448,-0.0439104,-0.6968192,0.6096488,-0.3091603,0.2172368,-0.1432615,1.199267,0.143689,-0.711172,0.6170593,-0.3367802,-0.007245726,-0.04657831,1.552925,-0.02309175,-0.05252681,-0.005095697,0.9980264,-0.03403849,0.03065493,1.367183,-0.03594999,-0.02023805,-0.04933089,0.7456042,0.6642526,0.1446319,1.380174,-0.02436834,0.3423581,-0.7865958,0.1549324,0.4899533,0.3206871,1.197192,-0.04776232,-0.2098881,-0.9005675,0.2065295,0.3197984,0.2528073,0.9690545,0.09195691,-0.3347205,-0.8861926,0.1182424,0.297732
